Regulator	Target
ENSG00000134716	ENSG00000186529
ENSG00000186526	ENSG00000186529
ENSG00000138109	ENSG00000186529
ENSG00000171954	ENSG00000186529
ENSG00000165841	ENSG00000186529
ENSG00000171954	ENSG00000186526
ENSG00000162365	ENSG00000186526
ENSG00000165841	ENSG00000186526
ENSG00000171903	ENSG00000186526
ENSG00000187048	ENSG00000186526
ENSG00000108242	ENSG00000186526
ENSG00000073756	ENSG00000186526
ENSG00000138115	ENSG00000186526
ENSG00000134716	ENSG00000186526
ENSG00000095303	ENSG00000186526
ENSG00000138109	ENSG00000186526
ENSG00000186529	ENSG00000186526
ENSG00000111144	ENSG00000186526
ENSG00000197408	ENSG00000186526
ENSG00000142973	ENSG00000186526
ENSG00000186115	ENSG00000186526
ENSG00000116133	ENSG00000001630
ENSG00000160285	ENSG00000001630
ENSG00000177200	ENSG00000167910
ENSG00000138135	ENSG00000167910
ENSG00000198646	ENSG00000167910
ENSG00000116133	ENSG00000167910
ENSG00000186350	ENSG00000167910
ENSG00000101849	ENSG00000167910
ENSG00000125686	ENSG00000167910
ENSG00000186951	ENSG00000167910
ENSG00000140396	ENSG00000167910
ENSG00000170835	ENSG00000167910
ENSG00000005339	ENSG00000167910
ENSG00000084676	ENSG00000167910
ENSG00000082014	ENSG00000167910
ENSG00000203857	ENSG00000167910
ENSG00000130589	ENSG00000167910
ENSG00000142453	ENSG00000167910
ENSG00000107798	ENSG00000167910
ENSG00000177565	ENSG00000167910
ENSG00000012504	ENSG00000167910
ENSG00000203859	ENSG00000167910
ENSG00000135929	ENSG00000167910
ENSG00000137574	ENSG00000167910
ENSG00000116133	ENSG00000172817
ENSG00000203857	ENSG00000172817
ENSG00000140459	ENSG00000172817
ENSG00000135929	ENSG00000172817
ENSG00000148795	ENSG00000172817
ENSG00000203859	ENSG00000172817
ENSG00000138135	ENSG00000172817
ENSG00000099377	ENSG00000180432
ENSG00000095303	ENSG00000180432
ENSG00000073756	ENSG00000180432
ENSG00000151617	ENSG00000173198
ENSG00000078401	ENSG00000173198
ENSG00000078401	ENSG00000152207
ENSG00000151617	ENSG00000152207
ENSG00000141456	ENSG00000108669
ENSG00000043462	ENSG00000108669
ENSG00000078369	ENSG00000108669
ENSG00000213281	ENSG00000108669
ENSG00000182866	ENSG00000108669
ENSG00000121879	ENSG00000108669
ENSG00000105639	ENSG00000108669
ENSG00000177885	ENSG00000108669
ENSG00000033327	ENSG00000108669
ENSG00000169242	ENSG00000108669
ENSG00000162434	ENSG00000108669
ENSG00000100351	ENSG00000108669
ENSG00000179295	ENSG00000108669
ENSG00000109062	ENSG00000108669
ENSG00000186469	ENSG00000108669
ENSG00000109471	ENSG00000108669
ENSG00000105851	ENSG00000108669
ENSG00000051382	ENSG00000108669
ENSG00000091831	ENSG00000108669
ENSG00000109458	ENSG00000108669
ENSG00000134460	ENSG00000108669
ENSG00000213658	ENSG00000108669
ENSG00000115904	ENSG00000108669
ENSG00000171608	ENSG00000108669
ENSG00000147168	ENSG00000108669
ENSG00000113721	ENSG00000108669
ENSG00000133703	ENSG00000108669
ENSG00000145675	ENSG00000108669
ENSG00000197122	ENSG00000108669
ENSG00000276231	ENSG00000108669
ENSG00000065054	ENSG00000108669
ENSG00000141968	ENSG00000108669
ENSG00000142627	ENSG00000108669
ENSG00000160691	ENSG00000108669
ENSG00000100311	ENSG00000108669
ENSG00000171862	ENSG00000108669
ENSG00000174775	ENSG00000108669
ENSG00000100385	ENSG00000108669
ENSG00000141456	ENSG00000105443
ENSG00000169242	ENSG00000105443
ENSG00000109471	ENSG00000105443
ENSG00000134460	ENSG00000105443
ENSG00000115904	ENSG00000105443
ENSG00000121879	ENSG00000105443
ENSG00000100351	ENSG00000105443
ENSG00000100385	ENSG00000105443
ENSG00000141968	ENSG00000105443
ENSG00000213658	ENSG00000105443
ENSG00000276231	ENSG00000105443
ENSG00000174775	ENSG00000105443
ENSG00000179295	ENSG00000105443
ENSG00000171862	ENSG00000105443
ENSG00000113721	ENSG00000105443
ENSG00000160691	ENSG00000105443
ENSG00000146648	ENSG00000105443
ENSG00000171608	ENSG00000105443
ENSG00000177885	ENSG00000105443
ENSG00000147168	ENSG00000105443
ENSG00000138798	ENSG00000105443
ENSG00000197122	ENSG00000105443
ENSG00000051382	ENSG00000105443
ENSG00000105851	ENSG00000105443
ENSG00000162434	ENSG00000105443
ENSG00000145675	ENSG00000105443
ENSG00000165527	ENSG00000105443
ENSG00000033327	ENSG00000105443
ENSG00000133703	ENSG00000105443
ENSG00000213281	ENSG00000105443
ENSG00000091831	ENSG00000105443
ENSG00000105639	ENSG00000105443
ENSG00000100311	ENSG00000105443
ENSG00000109458	ENSG00000105443
ENSG00000043462	ENSG00000105443
ENSG00000078369	ENSG00000105443
ENSG00000142627	ENSG00000105443
ENSG00000186469	ENSG00000105443
ENSG00000182866	ENSG00000105443
ENSG00000065054	ENSG00000105443
ENSG00000109062	ENSG00000105443
ENSG00000100311	ENSG00000008256
ENSG00000197122	ENSG00000008256
ENSG00000162434	ENSG00000008256
ENSG00000141968	ENSG00000008256
ENSG00000171862	ENSG00000008256
ENSG00000177885	ENSG00000008256
ENSG00000115904	ENSG00000008256
ENSG00000174775	ENSG00000008256
ENSG00000213658	ENSG00000008256
ENSG00000160691	ENSG00000008256
ENSG00000051382	ENSG00000008256
ENSG00000145675	ENSG00000008256
ENSG00000147168	ENSG00000008256
ENSG00000065054	ENSG00000008256
ENSG00000133703	ENSG00000008256
ENSG00000141456	ENSG00000008256
ENSG00000109471	ENSG00000008256
ENSG00000100385	ENSG00000008256
ENSG00000109062	ENSG00000008256
ENSG00000078369	ENSG00000008256
ENSG00000134460	ENSG00000008256
ENSG00000121879	ENSG00000008256
ENSG00000105851	ENSG00000008256
ENSG00000213281	ENSG00000008256
ENSG00000100351	ENSG00000008256
ENSG00000169242	ENSG00000008256
ENSG00000276231	ENSG00000008256
ENSG00000186469	ENSG00000008256
ENSG00000109458	ENSG00000008256
ENSG00000171608	ENSG00000008256
ENSG00000105639	ENSG00000008256
ENSG00000091831	ENSG00000008256
ENSG00000043462	ENSG00000008256
ENSG00000113721	ENSG00000008256
ENSG00000182866	ENSG00000008256
ENSG00000033327	ENSG00000008256
ENSG00000142627	ENSG00000008256
ENSG00000179295	ENSG00000008256
ENSG00000147576	ENSG00000180902
ENSG00000157193	ENSG00000173406
ENSG00000189056	ENSG00000173406
ENSG00000147852	ENSG00000173406
ENSG00000139133	ENSG00000129562
ENSG00000175548	ENSG00000129562
ENSG00000100116	ENSG00000110887
ENSG00000124713	ENSG00000110887
ENSG00000065320	ENSG00000196730
ENSG00000107731	ENSG00000196730
ENSG00000172216	ENSG00000196730
ENSG00000177885	ENSG00000070190
ENSG00000101336	ENSG00000070190
ENSG00000176105	ENSG00000070190
ENSG00000010810	ENSG00000070190
ENSG00000164400	ENSG00000070190
ENSG00000276293	ENSG00000070190
ENSG00000167103	ENSG00000070190
ENSG00000004975	ENSG00000070190
ENSG00000145675	ENSG00000070190
ENSG00000114423	ENSG00000070190
ENSG00000211679	ENSG00000070190
ENSG00000143398	ENSG00000070190
ENSG00000168918	ENSG00000070190
ENSG00000211898	ENSG00000070190
ENSG00000107404	ENSG00000070190
ENSG00000007312	ENSG00000070190
ENSG00000211598	ENSG00000070190
ENSG00000095585	ENSG00000070190
ENSG00000105369	ENSG00000070190
ENSG00000211592	ENSG00000070190
ENSG00000243466	ENSG00000070190
ENSG00000136573	ENSG00000070190
ENSG00000211677	ENSG00000070190
ENSG00000186111	ENSG00000070190
ENSG00000107242	ENSG00000070190
ENSG00000100368	ENSG00000070190
ENSG00000096968	ENSG00000070190
ENSG00000147010	ENSG00000070190
ENSG00000198223	ENSG00000070190
ENSG00000000938	ENSG00000070190
ENSG00000150867	ENSG00000070190
ENSG00000105851	ENSG00000070190
ENSG00000222037	ENSG00000070190
ENSG00000211899	ENSG00000070190
ENSG00000197122	ENSG00000070190
ENSG00000115904	ENSG00000070190
ENSG00000171608	ENSG00000070190
ENSG00000110395	ENSG00000070190
ENSG00000165025	ENSG00000070190
ENSG00000211675	ENSG00000070190
ENSG00000160691	ENSG00000070190
ENSG00000161202	ENSG00000070190
ENSG00000171862	ENSG00000070190
ENSG00000254087	ENSG00000070190
ENSG00000182866	ENSG00000070190
ENSG00000121879	ENSG00000070190
ENSG00000165458	ENSG00000070190
ENSG00000051382	ENSG00000070190
ENSG00000126522	ENSG00000115866
ENSG00000126522	ENSG00000117593
ENSG00000164053	ENSG00000006634
ENSG00000175054	ENSG00000006634
ENSG00000132437	ENSG00000123454
ENSG00000165646	ENSG00000123454
ENSG00000140287	ENSG00000123454
ENSG00000198821	ENSG00000136279
ENSG00000115085	ENSG00000136279
ENSG00000010610	ENSG00000136279
ENSG00000160654	ENSG00000136279
ENSG00000198851	ENSG00000136279
ENSG00000196126	ENSG00000136279
ENSG00000167286	ENSG00000136279
ENSG00000164305	ENSG00000136279
ENSG00000182866	ENSG00000136279
ENSG00000204287	ENSG00000136279
ENSG00000134852	ENSG00000105516
ENSG00000170485	ENSG00000105516
ENSG00000133794	ENSG00000105516
ENSG00000083123	ENSG00000137992
ENSG00000248098	ENSG00000137992
ENSG00000150867	ENSG00000187323
ENSG00000107404	ENSG00000187323
ENSG00000167103	ENSG00000187323
ENSG00000197122	ENSG00000187323
ENSG00000161202	ENSG00000187323
ENSG00000107242	ENSG00000187323
ENSG00000171862	ENSG00000187323
ENSG00000186111	ENSG00000187323
ENSG00000276293	ENSG00000187323
ENSG00000169398	ENSG00000187323
ENSG00000065320	ENSG00000187323
ENSG00000164305	ENSG00000187323
ENSG00000010810	ENSG00000187323
ENSG00000143398	ENSG00000187323
ENSG00000004975	ENSG00000187323
ENSG00000186642	ENSG00000156136
ENSG00000176890	ENSG00000156136
ENSG00000156973	ENSG00000156136
ENSG00000128655	ENSG00000156136
ENSG00000168032	ENSG00000156136
ENSG00000185013	ENSG00000156136
ENSG00000068120	ENSG00000156136
ENSG00000138363	ENSG00000156136
ENSG00000094841	ENSG00000156136
ENSG00000165704	ENSG00000156136
ENSG00000137198	ENSG00000156136
ENSG00000133256	ENSG00000156136
ENSG00000101444	ENSG00000156136
ENSG00000122643	ENSG00000156136
ENSG00000171408	ENSG00000156136
ENSG00000135318	ENSG00000156136
ENSG00000123360	ENSG00000156136
ENSG00000152270	ENSG00000156136
ENSG00000157064	ENSG00000156136
ENSG00000139053	ENSG00000156136
ENSG00000113231	ENSG00000156136
ENSG00000132915	ENSG00000156136
ENSG00000162368	ENSG00000156136
ENSG00000168710	ENSG00000156136
ENSG00000163655	ENSG00000156136
ENSG00000173614	ENSG00000156136
ENSG00000188833	ENSG00000156136
ENSG00000172269	ENSG00000156136
ENSG00000198931	ENSG00000156136
ENSG00000184588	ENSG00000156136
ENSG00000138735	ENSG00000156136
ENSG00000125877	ENSG00000156136
ENSG00000065989	ENSG00000156136
ENSG00000164978	ENSG00000156136
ENSG00000196839	ENSG00000156136
ENSG00000187097	ENSG00000156136
ENSG00000095464	ENSG00000156136
ENSG00000115252	ENSG00000156136
ENSG00000106992	ENSG00000156136
ENSG00000114491	ENSG00000156136
ENSG00000100938	ENSG00000156136
ENSG00000130717	ENSG00000156136
ENSG00000134326	ENSG00000156136
ENSG00000116981	ENSG00000156136
ENSG00000197594	ENSG00000156136
ENSG00000105650	ENSG00000156136
ENSG00000158467	ENSG00000156136
ENSG00000205309	ENSG00000156136
ENSG00000133805	ENSG00000156136
ENSG00000154269	ENSG00000156136
ENSG00000112874	ENSG00000156136
ENSG00000178035	ENSG00000156136
ENSG00000198805	ENSG00000156136
ENSG00000197586	ENSG00000156136
ENSG00000004455	ENSG00000156136
ENSG00000143774	ENSG00000156136
ENSG00000140057	ENSG00000156136
ENSG00000154027	ENSG00000156136
ENSG00000076685	ENSG00000156136
ENSG00000185527	ENSG00000156136
ENSG00000147813	ENSG00000156136
ENSG00000143179	ENSG00000156136
ENSG00000189283	ENSG00000156136
ENSG00000171302	ENSG00000156136
ENSG00000154678	ENSG00000156136
ENSG00000162433	ENSG00000156136
ENSG00000116337	ENSG00000156136
ENSG00000112541	ENSG00000156136
ENSG00000198585	ENSG00000156136
ENSG00000114956	ENSG00000156136
ENSG00000198276	ENSG00000156136
ENSG00000125458	ENSG00000156136
ENSG00000025708	ENSG00000156136
ENSG00000113448	ENSG00000156136
ENSG00000205268	ENSG00000156136
ENSG00000116748	ENSG00000156136
ENSG00000168393	ENSG00000156136
ENSG00000160191	ENSG00000156136
ENSG00000172572	ENSG00000156136
ENSG00000163864	ENSG00000156136
ENSG00000138185	ENSG00000156136
ENSG00000073417	ENSG00000156136
ENSG00000183828	ENSG00000156136
ENSG00000197217	ENSG00000156136
ENSG00000105835	ENSG00000156136
ENSG00000106348	ENSG00000156136
ENSG00000103485	ENSG00000156136
ENSG00000137337	ENSG00000152457
ENSG00000149311	ENSG00000152457
ENSG00000020922	ENSG00000152457
ENSG00000104320	ENSG00000152457
ENSG00000067369	ENSG00000152457
ENSG00000188486	ENSG00000152457
ENSG00000112130	ENSG00000152457
ENSG00000113522	ENSG00000152457
ENSG00000149541	ENSG00000011465
ENSG00000154080	ENSG00000011465
ENSG00000182022	ENSG00000011465
ENSG00000149968	ENSG00000011465
ENSG00000122863	ENSG00000011465
ENSG00000136213	ENSG00000011465
ENSG00000171310	ENSG00000011465
ENSG00000169826	ENSG00000011465
ENSG00000112309	ENSG00000011465
ENSG00000172986	ENSG00000011465
ENSG00000151233	ENSG00000011465
ENSG00000111962	ENSG00000011465
ENSG00000137673	ENSG00000011465
ENSG00000169105	ENSG00000011465
ENSG00000176022	ENSG00000011465
ENSG00000109956	ENSG00000011465
ENSG00000175592	ENSG00000011465
ENSG00000111817	ENSG00000011465
ENSG00000198108	ENSG00000011465
ENSG00000180767	ENSG00000011465
ENSG00000147408	ENSG00000011465
ENSG00000087245	ENSG00000011465
ENSG00000027847	ENSG00000011465
ENSG00000177606	ENSG00000011465
ENSG00000147119	ENSG00000011465
ENSG00000033100	ENSG00000011465
ENSG00000171451	ENSG00000011465
ENSG00000123989	ENSG00000011465
ENSG00000157227	ENSG00000011465
ENSG00000131873	ENSG00000011465
ENSG00000100393	ENSG00000272886
ENSG00000078900	ENSG00000151065
ENSG00000213689	ENSG00000129187
ENSG00000156136	ENSG00000129187
ENSG00000008128	ENSG00000204843
ENSG00000167705	ENSG00000204843
ENSG00000141447	ENSG00000204843
ENSG00000248333	ENSG00000204843
ENSG00000115073	ENSG00000204843
ENSG00000138107	ENSG00000204843
ENSG00000173898	ENSG00000204843
ENSG00000075785	ENSG00000204843
ENSG00000100219	ENSG00000204843
ENSG00000141447	ENSG00000175203
ENSG00000075785	ENSG00000175203
ENSG00000008128	ENSG00000175203
ENSG00000248333	ENSG00000175203
ENSG00000115073	ENSG00000175203
ENSG00000167705	ENSG00000175203
ENSG00000173898	ENSG00000175203
ENSG00000138107	ENSG00000175203
ENSG00000008128	ENSG00000137100
ENSG00000075785	ENSG00000137100
ENSG00000173898	ENSG00000137100
ENSG00000248333	ENSG00000137100
ENSG00000167705	ENSG00000137100
ENSG00000138107	ENSG00000137100
ENSG00000141447	ENSG00000137100
ENSG00000115073	ENSG00000137100
ENSG00000141447	ENSG00000132912
ENSG00000167705	ENSG00000132912
ENSG00000173898	ENSG00000132912
ENSG00000138107	ENSG00000132912
ENSG00000115073	ENSG00000132912
ENSG00000075785	ENSG00000132912
ENSG00000115073	ENSG00000166847
ENSG00000173898	ENSG00000166847
ENSG00000075785	ENSG00000166847
ENSG00000141447	ENSG00000166847
ENSG00000138107	ENSG00000166847
ENSG00000167705	ENSG00000166847
ENSG00000141447	ENSG00000104671
ENSG00000115073	ENSG00000104671
ENSG00000138107	ENSG00000104671
ENSG00000167705	ENSG00000104671
ENSG00000173898	ENSG00000104671
ENSG00000075785	ENSG00000104671
ENSG00000085662	ENSG00000169738
ENSG00000141510	ENSG00000134574
ENSG00000077498	ENSG00000132437
ENSG00000104951	ENSG00000132437
ENSG00000180176	ENSG00000132437
ENSG00000133313	ENSG00000132437
ENSG00000183077	ENSG00000132437
ENSG00000139287	ENSG00000132437
ENSG00000150656	ENSG00000132437
ENSG00000198650	ENSG00000132437
ENSG00000129167	ENSG00000132437
ENSG00000120053	ENSG00000132437
ENSG00000125166	ENSG00000132437
ENSG00000120837	ENSG00000175197
ENSG00000128272	ENSG00000175197
ENSG00000118217	ENSG00000175197
ENSG00000125952	ENSG00000175197
ENSG00000185386	ENSG00000175197
ENSG00000116809	ENSG00000175197
ENSG00000115966	ENSG00000175197
ENSG00000001167	ENSG00000175197
ENSG00000171720	ENSG00000175197
ENSG00000140044	ENSG00000175197
ENSG00000136997	ENSG00000175197
ENSG00000112062	ENSG00000175197
ENSG00000066136	ENSG00000175197
ENSG00000141510	ENSG00000168209
ENSG00000120053	ENSG00000203797
ENSG00000125166	ENSG00000203797
ENSG00000118363	ENSG00000244038
ENSG00000129128	ENSG00000244038
ENSG00000139133	ENSG00000244038
ENSG00000175548	ENSG00000244038
ENSG00000140612	ENSG00000244038
ENSG00000114902	ENSG00000244038
ENSG00000166562	ENSG00000244038
ENSG00000100219	ENSG00000013573
ENSG00000136997	ENSG00000088205
ENSG00000125952	ENSG00000088205
ENSG00000155561	ENSG00000064703
ENSG00000116455	ENSG00000064703
ENSG00000110713	ENSG00000064703
ENSG00000120253	ENSG00000064703
ENSG00000124789	ENSG00000064703
ENSG00000074201	ENSG00000064703
ENSG00000030066	ENSG00000064703
ENSG00000196313	ENSG00000064703
ENSG00000102900	ENSG00000064703
ENSG00000111581	ENSG00000064703
ENSG00000213024	ENSG00000064703
ENSG00000100462	ENSG00000064703
ENSG00000101146	ENSG00000064703
ENSG00000113569	ENSG00000064703
ENSG00000138750	ENSG00000064703
ENSG00000085415	ENSG00000064703
ENSG00000108559	ENSG00000064703
ENSG00000047410	ENSG00000064703
ENSG00000125450	ENSG00000064703
ENSG00000163002	ENSG00000064703
ENSG00000139496	ENSG00000064703
ENSG00000137574	ENSG00000064703
ENSG00000126883	ENSG00000064703
ENSG00000069248	ENSG00000064703
ENSG00000094914	ENSG00000064703
ENSG00000095319	ENSG00000064703
ENSG00000075188	ENSG00000064703
ENSG00000153201	ENSG00000064703
ENSG00000132182	ENSG00000064703
ENSG00000093000	ENSG00000064703
ENSG00000136243	ENSG00000064703
ENSG00000132109	ENSG00000183258
ENSG00000161133	ENSG00000107201
ENSG00000140853	ENSG00000107201
ENSG00000184979	ENSG00000107201
ENSG00000138646	ENSG00000107201
ENSG00000121060	ENSG00000107201
ENSG00000187608	ENSG00000107201
ENSG00000181481	ENSG00000107201
ENSG00000083799	ENSG00000107201
ENSG00000068308	ENSG00000107201
ENSG00000156587	ENSG00000107201
ENSG00000182179	ENSG00000107201
ENSG00000160703	ENSG00000107201
ENSG00000108771	ENSG00000107201
ENSG00000117054	ENSG00000104325
ENSG00000078900	ENSG00000158796
ENSG00000129744	ENSG00000206047
ENSG00000129744	ENSG00000240247
ENSG00000010438	ENSG00000164816
ENSG00000275896	ENSG00000164816
ENSG00000177076	ENSG00000143753
ENSG00000090661	ENSG00000143753
ENSG00000104763	ENSG00000143753
ENSG00000188611	ENSG00000143753
ENSG00000078124	ENSG00000143753
ENSG00000139624	ENSG00000143753
ENSG00000172292	ENSG00000143753
ENSG00000167769	ENSG00000143753
ENSG00000143418	ENSG00000143753
ENSG00000154227	ENSG00000143753
ENSG00000223802	ENSG00000143753
ENSG00000167769	ENSG00000168350
ENSG00000177076	ENSG00000168350
ENSG00000078124	ENSG00000168350
ENSG00000104763	ENSG00000168350
ENSG00000143418	ENSG00000168350
ENSG00000090661	ENSG00000168350
ENSG00000172292	ENSG00000168350
ENSG00000139624	ENSG00000168350
ENSG00000188611	ENSG00000168350
ENSG00000223802	ENSG00000168350
ENSG00000154227	ENSG00000168350
ENSG00000116954	ENSG00000155792
ENSG00000105221	ENSG00000155792
ENSG00000106615	ENSG00000155792
ENSG00000142208	ENSG00000155792
ENSG00000129219	ENSG00000155792
ENSG00000083750	ENSG00000155792
ENSG00000103197	ENSG00000155792
ENSG00000075651	ENSG00000155792
ENSG00000025039	ENSG00000155792
ENSG00000155876	ENSG00000155792
ENSG00000165699	ENSG00000155792
ENSG00000132746	ENSG00000023697
ENSG00000196344	ENSG00000023697
ENSG00000149925	ENSG00000023697
ENSG00000111669	ENSG00000023697
ENSG00000197894	ENSG00000023697
ENSG00000117448	ENSG00000023697
ENSG00000108602	ENSG00000023697
ENSG00000111640	ENSG00000023697
ENSG00000006534	ENSG00000023697
ENSG00000109107	ENSG00000023697
ENSG00000184254	ENSG00000023697
ENSG00000198099	ENSG00000023697
ENSG00000171174	ENSG00000023697
ENSG00000143149	ENSG00000023697
ENSG00000164904	ENSG00000023697
ENSG00000172955	ENSG00000023697
ENSG00000196616	ENSG00000023697
ENSG00000137124	ENSG00000023697
ENSG00000163931	ENSG00000023697
ENSG00000136872	ENSG00000023697
